like1,parx,pary,parz,simulation_0,chain
inf,-7.523,-0.4592,-1.261,inf,1.0
inf,8.375,-6.977,-7.066,inf,1.0
inf,-6.605,9.44,-6.84,inf,1.0
inf,-9.78,1.945,-1.555,inf,1.0
2056.0,-1.834,1.464,6.25,2056.0,1.0
inf,8.72,-0.897,-7.15,inf,1.0
inf,-8.01,0.886,-6.664,inf,1.0
inf,5.125,4.387,5.676,inf,1.0
47500.0,4.582,0.11304,-6.254,47500.0,1.0
inf,3.396,7.848,6.645,inf,1.0
9210.0,2.592,-2.21,1.382,9210.0,1.0
inf,5.773,-4.73,4.895,inf,1.0
23340.0,1.173,-4.113,2.686,23340.0,1.0
7820.0,3.043,1.188,-2.18,7820.0,1.0
64220.0,-4.324,-3.574,0.6816,64220.0,1.0
inf,-5.46,5.906,-7.855,inf,1.0
inf,9.3,2.135,1.016,inf,1.0
inf,-8.02,9.42,-1.504,inf,1.0
inf,-9.78,-2.814,-6.305,inf,1.0
inf,3.412,-5.3,-3.51,inf,1.0
inf,4.793,6.08,-7.44,inf,1.0
9930.0,3.602,3.014,9.29,9930.0,1.0
51360.0,1.801,-4.176,-3.969,51360.0,1.0
inf,-3.768,-8.24,1.96,inf,1.0
inf,-1.41,7.027,-9.74,inf,1.0
inf,-1.655,9.95,-4.36,inf,1.0
inf,-9.35,-3.168,-4.945,inf,1.0
62500.0,4.676,-2.203,-1.945,62500.0,1.0
inf,7.375,-3.898,4.074,inf,1.0
inf,-5.207,-5.95,2.123,inf,1.0
inf,-9.66,-0.625,1.112,inf,1.0
inf,-3.96,-4.14,-9.2,inf,1.0
inf,8.195,-1.05,2.38,inf,1.0
inf,3.64,8.11,7.617,inf,1.0
inf,-7.22,-2.123,3.367,inf,1.0
inf,-6.88,-6.195,-3.201,inf,1.0
17540.0,-2.932,1.717,-8.37,17540.0,1.0
inf,-8.164,-2.664,6.492,inf,1.0
inf,5.86,-2.709,-7.535,inf,1.0
inf,5.016,-9.81,9.79,inf,1.0
inf,-9.41,-6.64,4.363,inf,1.0
13000.0,-1.507,-4.375,9.914,13000.0,1.0
inf,8.14,-5.33,5.715,inf,1.0
inf,6.414,2.898,-7.17,inf,1.0
inf,-4.914,-3.732,-8.51,inf,1.0
inf,-6.2,7.44,0.4124,inf,1.0
inf,6.336,8.67,0.3628,inf,1.0
inf,-8.97,-3.455,-2.475,inf,1.0
inf,5.41,-5.95,8.664,inf,1.0
inf,0.6626,-7.26,0.9175,inf,1.0
inf,9.664,-1.207,-7.246,inf,1.0
inf,-9.41,9.62,1.97,inf,1.0
inf,1.55,8.83,-7.062,inf,1.0
inf,-9.93,-1.594,-9.45,inf,1.0
2450.0,-1.303,-2.426,8.59,2450.0,1.0
inf,5.96,-8.01,-8.555,inf,1.0
inf,-0.0669,-6.746,9.66,inf,1.0
inf,1.456,-7.113,-0.0722,inf,1.0
12630.0,2.723,1.065,-8.14,12630.0,1.0
inf,-9.586,7.39,0.7954,inf,1.0
inf,-3.646,8.664,9.97,inf,1.0
inf,-9.66,-0.665,9.6,inf,1.0
inf,1.405,-9.85,-5.633,inf,1.0
inf,3.803,-5.11,-3.748,inf,1.0
inf,9.38,2.459,8.37,inf,1.0
inf,-8.695,-2.293,5.402,inf,1.0
29810.0,-2.928,3.428,-4.73,29810.0,1.0
inf,-4.7,3.463,-7.85,inf,1.0
23980.0,-3.65,-1.272,6.777,23980.0,1.0
inf,9.54,0.5723,9.48,inf,1.0
inf,7.49,-0.114,9.25,inf,1.0
inf,0.776,6.066,6.504,inf,1.0
19260.0,3.188,-3.004,4.66,19260.0,1.0
inf,5.18,2.998,-9.48,inf,1.0
inf,-8.12,-4.71,-0.4512,inf,1.0
inf,6.4,7.586,-7.27,inf,1.0
inf,-9.61,-6.863,-4.156,inf,1.0
inf,3.434,-6.348,7.863,inf,1.0
4364.0,1.142,0.848,7.31,4364.0,1.0
inf,4.848,5.66,-3.713,inf,1.0
inf,-0.772,-7.324,6.16,inf,1.0
13064.0,0.825,-2.967,-2.02,13064.0,1.0
inf,7.37,1.161,6.848,inf,1.0
inf,0.01826,-6.492,3.225,inf,1.0
inf,6.727,0.7764,-8.8,inf,1.0
inf,-5.695,-4.973,6.535,inf,1.0
inf,6.74,0.516,9.68,inf,1.0
inf,5.633,-6.62,6.965,inf,1.0
inf,-5.75,8.48,6.605,inf,1.0
2692.0,1.775,0.8833,5.445,2692.0,1.0
44400.0,1.87,4.85,2.518,44400.0,1.0
inf,6.145,3.477,-5.31,inf,1.0
26820.0,-3.637,-2.424,1.078,26820.0,1.0
inf,-1.041,9.61,-6.87,inf,1.0
inf,-9.71,8.45,-6.57,inf,1.0
inf,5.008,-4.703,-0.1377,inf,1.0
inf,7.53,-8.234,7.29,inf,1.0
55940.0,2.574,-3.459,-9.42,55940.0,1.0
36000.0,0.5996,3.861,-3.732,36000.0,1.0
inf,8.89,-4.14,2.537,inf,1.0
inf,-5.63,-5.74,-7.543,inf,1.0
3934.0,-1.085,0.07764,-6.164,3934.0,1.0
3120.0,-1.828,-0.11774,4.387,3120.0,1.0
inf,-9.9,0.811,-2.594,inf,1.0
inf,6.094,1.414,2.791,inf,1.0
inf,5.254,4.043,6.3,inf,1.0
inf,-7.918,-9.56,-6.688,inf,1.0
inf,2.234,-8.73,-5.54,inf,1.0
6200.0,3.193,2.332,5.387,6200.0,1.0
inf,4.29,-4.715,5.418,inf,1.0
inf,5.13,-4.664,2.818,inf,1.0
inf,7.58,-8.0,5.07,inf,1.0
inf,-9.75,4.406,-8.54,inf,1.0
4600.0,1.92,-0.604,-4.887,4600.0,1.0
inf,-1.781,-5.36,0.4744,inf,1.0
28130.0,4.184,0.8267,2.451,28130.0,1.0
inf,9.195,5.777,-5.664,inf,1.0
inf,-7.91,2.502,3.213,inf,1.0
inf,-8.77,7.55,-6.883,inf,1.0
inf,2.18,-5.355,-9.766,inf,1.0
inf,-8.16,-8.92,6.066,inf,1.0
inf,-1.729,-9.33,2.908,inf,1.0
inf,-0.3494,-6.492,1.061,inf,1.0
inf,-9.45,7.523,1.563,inf,1.0
inf,-8.586,1.79,3.352,inf,1.0
45800.0,-0.1732,-4.082,-4.324,45800.0,1.0
inf,-8.24,7.047,-2.062,inf,1.0
inf,7.43,-7.305,6.51,inf,1.0
inf,-9.82,7.355,-3.06,inf,1.0
inf,9.58,8.39,-8.516,inf,1.0
inf,4.332,6.637,-4.504,inf,1.0
5076.0,-1.12,-0.0623,-6.996,5076.0,1.0
inf,-7.723,-1.641,2.25,inf,1.0
7296.0,2.799,0.2588,-3.867,7296.0,1.0
inf,-4.945,7.742,-3.48,inf,1.0
56030.0,-3.87,3.354,-9.37,56030.0,1.0
2688.0,1.637,-1.61,-0.3057,2688.0,1.0
inf,9.086,-0.8623,-2.795,inf,1.0
inf,5.33,-8.4,-3.844,inf,1.0
inf,-6.504,9.18,-4.754,inf,1.0
inf,-7.164,-8.34,2.55,inf,1.0
inf,9.75,1.302,-1.3955,inf,1.0
inf,9.93,3.912,0.6636,inf,1.0
inf,8.14,-4.742,-3.322,inf,1.0
inf,-1.214,-7.13,-7.902,inf,1.0
inf,-8.766,-2.355,8.27,inf,1.0
inf,5.633,-5.22,5.234,inf,1.0
inf,9.34,-8.98,-6.03,inf,1.0
32000.0,-2.654,-4.074,2.607,32000.0,1.0
inf,-3.297,-9.68,2.725,inf,1.0
inf,6.125,0.8804,4.13,inf,1.0
64600.0,2.855,-3.756,-8.34,64600.0,1.0
inf,7.68,6.625,-3.725,inf,1.0
inf,-5.17,1.769,-5.91,inf,1.0
inf,2.566,7.89,-9.09,inf,1.0
inf,8.37,5.676,-5.09,inf,1.0
inf,-3.14,-7.33,9.32,inf,1.0
inf,-5.75,0.87,3.982,inf,1.0
inf,7.81,-0.4883,-0.608,inf,1.0
21380.0,-3.398,-2.44,1.761,21380.0,1.0
inf,-6.82,0.3958,6.574,inf,1.0
inf,1.749,8.16,3.482,inf,1.0
inf,-9.555,-7.91,1.453,inf,1.0
8450.0,-3.35,2.16,3.154,8450.0,1.0
inf,-9.15,-3.092,1.307,inf,1.0
inf,-5.08,7.117,7.016,inf,1.0
inf,4.16,5.387,-6.76,inf,1.0
inf,-9.914,7.066,2.059,inf,1.0
inf,-0.984,9.72,0.6455,inf,1.0
inf,-8.84,3.363,0.404,inf,1.0
inf,-2.172,9.57,4.8,inf,1.0
28050.0,3.775,-2.084,7.96,28050.0,1.0
15096.0,3.586,1.731,8.195,15096.0,1.0
inf,-6.824,6.61,-9.805,inf,1.0
inf,9.055,7.113,-5.88,inf,1.0
inf,-5.188,-4.082,2.191,inf,1.0
33730.0,3.18,4.266,0.793,33730.0,1.0
inf,9.016,5.25,4.86,inf,1.0
inf,-1.37,6.73,-5.64,inf,1.0
inf,-6.09,7.63,-9.14,inf,1.0
inf,-8.41,2.537,-4.355,inf,1.0
26850.0,-1.074,3.352,-5.0,26850.0,1.0
38270.0,3.762,-3.688,5.586,38270.0,1.0
inf,-1.943,6.15,-1.42,inf,1.0
inf,9.73,-1.775,6.992,inf,1.0
1242.0,-0.9653,-1.52,4.82,1242.0,1.0
inf,9.484,-9.2,-5.58,inf,1.0
inf,-6.527,6.312,-1.726,inf,1.0
inf,-0.2554,-6.383,6.055,inf,1.0
inf,-8.01,-1.86,2.791,inf,1.0
inf,8.86,0.7974,0.0465,inf,1.0
inf,-5.535,5.137,1.661,inf,1.0
inf,4.56,5.344,3.24,inf,1.0
inf,-5.484,3.734,-2.312,inf,1.0
inf,-8.82,-1.539,-8.914,inf,1.0
inf,5.434,-2.082,9.69,inf,1.0
inf,-5.938,-1.03,9.47,inf,1.0
3684.0,-2.746,2.828,4.19,3684.0,1.0
inf,-5.223,0.7495,-2.09,inf,1.0
inf,-8.01,2.264,2.94,inf,1.0
inf,-8.75,-4.176,3.932,inf,1.0
inf,5.96,-4.066,7.676,inf,1.0
inf,0.2847,-8.55,-2.291,inf,1.0
inf,-8.51,-2.154,3.242,inf,1.0
inf,6.695,-8.96,-3.365,inf,1.0
inf,-5.945,8.1,-5.582,inf,1.0
inf,5.652,6.473,-1.502,inf,1.0
inf,-4.656,-4.996,0.01834,inf,1.0
inf,-6.605,6.367,-7.855,inf,1.0
55870.0,-0.907,-4.086,-6.434,55870.0,1.0
inf,-7.59,-2.479,8.89,inf,1.0
inf,5.62,-6.016,-3.107,inf,1.0
inf,-9.375,-4.574,-3.627,inf,1.0
inf,9.125,-8.17,-9.62,inf,1.0
3884.0,-0.3574,1.101,7.363,3884.0,1.0
inf,-6.75,6.977,2.898,inf,1.0
2460.0,-1.656,-0.9893,4.23,2460.0,1.0
181.8,1.205,0.5073,-0.7026,181.8,1.0
inf,-1.168,7.125,-6.098,inf,1.0
inf,-2.236,6.477,5.152,inf,1.0
inf,5.945,-8.22,2.953,inf,1.0
inf,-3.373,7.94,2.953,inf,1.0
inf,5.3,6.473,3.885,inf,1.0
inf,-9.71,-0.9453,-2.855,inf,1.0
inf,-9.5,6.176,6.5,inf,1.0
inf,-8.94,5.305,6.66,inf,1.0
inf,9.6,6.83,7.957,inf,1.0
19260.0,3.69,0.5264,4.89,19260.0,1.0
inf,8.66,2.523,7.016,inf,1.0
8300.0,1.964,2.215,-4.062,8300.0,1.0
inf,-9.72,5.09,-8.09,inf,1.0
inf,4.965,4.3,-2.414,inf,1.0
inf,-4.895,6.074,5.113,inf,1.0
inf,-4.645,-4.05,2.404,inf,1.0
inf,6.96,-5.082,-5.445,inf,1.0
inf,0.959,7.83,1.043,inf,1.0
48960.0,4.66,-0.3862,-0.1846,48960.0,1.0
inf,4.523,-3.764,-2.822,inf,1.0
inf,-3.855,9.945,7.71,inf,1.0
inf,-2.055,-9.15,9.586,inf,1.0
inf,6.23,2.035,-1.183,inf,1.0
inf,6.824,0.9443,4.734,inf,1.0
inf,-0.6724,-9.28,7.93,inf,1.0
15480.0,-2.92,-2.393,-0.2262,15480.0,1.0
inf,8.48,-6.523,-0.9023,inf,1.0
inf,6.164,-0.73,-5.34,inf,1.0
inf,-5.02,6.19,-3.715,inf,1.0
inf,-8.77,-3.734,8.68,inf,1.0
inf,3.99,8.65,-4.574,inf,1.0
inf,-9.984,-7.93,3.992,inf,1.0
inf,-8.71,8.24,-0.3418,inf,1.0
inf,-0.643,5.24,-9.33,inf,1.0
inf,6.57,4.887,-6.125,inf,1.0
inf,5.605,-4.26,1.83,inf,1.0
inf,-3.555,5.69,-8.21,inf,1.0
inf,7.0,-5.66,-3.973,inf,1.0
inf,-5.434,-9.17,-0.3796,inf,1.0
inf,-9.88,6.168,-9.17,inf,1.0
inf,9.31,-3.61,3.777,inf,1.0
5092.0,-1.768,3.385,4.332,5092.0,1.0
22980.0,2.459,3.02,-5.74,22980.0,1.0
inf,5.246,-7.65,9.67,inf,1.0
inf,5.676,-9.734,4.35,inf,1.0
inf,6.633,-3.076,4.297,inf,1.0
24320.0,3.314,-1.792,-5.727,24320.0,1.0
inf,-1.6875,6.1,-8.95,inf,1.0
inf,-3.258,-8.414,-4.043,inf,1.0
inf,-3.67,-9.85,-9.625,inf,1.0
inf,8.68,-3.168,8.734,inf,1.0
inf,4.383,6.758,7.902,inf,1.0
inf,2.422,-7.695,-9.63,inf,1.0
inf,2.35,7.973,2.68,inf,1.0
inf,-4.918,6.06,-8.21,inf,1.0
10610.0,3.662,3.357,9.04,10610.0,1.0
8856.0,-0.2147,0.721,-8.87,8856.0,1.0
inf,6.027,0.1393,-5.55,inf,1.0
inf,1.073,6.285,6.734,inf,1.0
3700.0,-1.216,1.22,7.56,3700.0,1.0
inf,-4.52,4.71,1.157,inf,1.0
inf,-7.695,1.478,-8.56,inf,1.0
37100.0,4.285,-0.4878,4.2,37100.0,1.0
inf,9.35,9.04,-3.523,inf,1.0
inf,1.657,8.83,-9.44,inf,1.0
inf,-8.805,6.848,-6.2,inf,1.0
inf,9.03,-7.066,-8.29,inf,1.0
inf,5.902,6.14,-7.47,inf,1.0
25220.0,3.17,-2.197,-5.285,25220.0,1.0
inf,-7.05,-5.82,-4.78,inf,1.0
46560.0,-4.418,-1.918,6.03,46560.0,1.0
56060.0,4.76,-0.7573,4.008,56060.0,1.0
34430.0,-4.082,-1.826,1.953,34430.0,1.0
inf,6.31,-5.176,-4.906,inf,1.0
inf,-9.97,3.889,5.867,inf,1.0
inf,-7.258,-4.164,-2.39,inf,1.0
inf,3.143,4.867,-2.277,inf,1.0
inf,-3.809,-8.06,8.61,inf,1.0
inf,8.3,-2.303,8.36,inf,1.0
46200.0,-4.047,-2.098,-6.59,46200.0,1.0
inf,9.94,-8.75,-2.43,inf,1.0
inf,-2.605,4.727,-8.195,inf,1.0
9470.0,0.848,0.06052,-9.71,9470.0,1.0
55550.0,4.246,4.938,4.81,55550.0,1.0
inf,2.975,6.67,-5.07,inf,1.0
inf,-8.195,0.2617,9.81,inf,1.0
inf,8.81,-1.473,-6.848,inf,1.0
11920.0,3.475,1.298,-0.0442,11920.0,1.0
inf,-9.06,-1.114,1.7705,inf,1.0
inf,-8.68,-6.79,-4.035,inf,1.0
inf,-1.016,5.582,-2.803,inf,1.0
inf,-2.17,5.86,4.824,inf,1.0
inf,9.484,-9.9,-3.027,inf,1.0
inf,-6.02,1.429,4.168,inf,1.0
inf,4.55,7.95,2.889,inf,1.0
inf,-1.608,-8.01,-9.67,inf,1.0
inf,6.65,-5.555,9.19,inf,1.0
inf,7.504,8.58,-6.344,inf,1.0
57950.0,3.72,-3.586,-3.727,57950.0,1.0
inf,-7.184,2.018,-8.836,inf,1.0
inf,5.453,-8.14,-9.93,inf,1.0
inf,-6.76,9.41,-6.543,inf,1.0
60960.0,4.637,2.691,-8.76,60960.0,1.0
40960.0,3.625,-3.441,0.2427,40960.0,1.0
inf,-2.072,-7.29,-9.94,inf,1.0
inf,-8.234,8.234,-5.617,inf,1.0
inf,2.797,-6.074,2.857,inf,1.0
inf,-7.28,9.86,1.7,inf,1.0
18860.0,-3.469,2.86,-2.04,18860.0,1.0
27580.0,4.234,1.419,0.319,27580.0,1.0
inf,-1.792,4.902,-3.719,inf,1.0
inf,7.38,5.438,-7.598,inf,1.0
inf,7.03,-7.195,0.3452,inf,1.0
10140.0,0.0462,0.3767,-9.92,10140.0,1.0
inf,2.164,8.47,6.63,inf,1.0
inf,-6.18,-7.652,-4.7,inf,1.0
5370.0,2.951,1.417,2.658,5370.0,1.0
inf,-2.867,8.734,-3.75,inf,1.0
780.5,0.7383,0.4636,3.006,780.5,1.0
inf,-7.84,-8.086,-9.734,inf,1.0
inf,1.444,-9.055,2.334,inf,1.0
inf,7.28,-1.44,-5.562,inf,1.0
4584.0,1.574,-1.793,-2.03,4584.0,1.0
inf,3.59,5.703,5.668,inf,1.0
inf,-5.355,0.9,3.93,inf,1.0
inf,-6.37,0.7896,-2.555,inf,1.0
136.5,-1.428,1.848,2.29,136.5,1.0
inf,-0.5,9.62,-1.096,inf,1.0
inf,-9.44,8.45,-9.88,inf,1.0
33660.0,-4.08,4.773,8.83,33660.0,1.0
inf,-8.97,-0.5244,-4.86,inf,1.0
inf,0.4329,8.12,-5.652,inf,1.0
18720.0,3.303,-0.2429,-7.863,18720.0,1.0
inf,-5.61,1.809,8.82,inf,1.0
inf,-1.904,7.926,-2.387,inf,1.0
16940.0,-0.6353,4.633,9.16,16940.0,1.0
inf,-1.311,5.316,-0.575,inf,1.0
inf,8.375,-1.87,9.445,inf,1.0
inf,6.203,3.145,-8.35,inf,1.0
inf,6.117,0.8496,-6.363,inf,1.0
inf,-7.176,-3.371,-1.547,inf,1.0
inf,5.332,-8.03,-7.11,inf,1.0
8480.0,2.49,-2.574,9.414,8480.0,1.0
inf,-7.008,-0.145,2.625,inf,1.0
inf,-9.4,-1.2,9.74,inf,1.0
inf,-8.984,4.344,-3.576,inf,1.0
inf,7.855,7.438,-4.76,inf,1.0
5730.0,-2.746,2.184,-0.5557,5730.0,1.0
inf,-5.5,7.465,1.607,inf,1.0
1262.0,-2.445,3.332,8.77,1262.0,1.0
inf,3.668,-6.207,5.95,inf,1.0
54.9,1.696,3.215,9.72,54.9,1.0
8012.0,-1.708,1.117,-7.516,8012.0,1.0
inf,7.914,4.023,8.37,inf,1.0
inf,-1.929,5.98,8.1,inf,1.0
inf,5.47,-7.36,9.125,inf,1.0
inf,-0.739,7.113,2.152,inf,1.0
11730.0,3.574,1.962,4.254,11730.0,1.0
inf,1.58,9.67,9.85,inf,1.0
inf,-1.115,-7.21,-7.36,inf,1.0
inf,1.899,5.105,-0.8774,inf,1.0
inf,8.36,-8.94,0.583,inf,1.0
inf,7.91,-8.82,-1.954,inf,1.0
inf,-6.824,-4.117,8.11,inf,1.0
inf,6.125,4.766,-3.734,inf,1.0
inf,-9.734,5.977,5.965,inf,1.0
inf,-6.332,2.182,6.496,inf,1.0
inf,0.7964,-7.43,0.0628,inf,1.0
inf,6.395,-5.324,2.271,inf,1.0
inf,-3.256,6.473,-0.5923,inf,1.0
inf,3.47,9.89,5.586,inf,1.0
inf,7.043,-7.39,7.543,inf,1.0
inf,5.625,5.992,-8.95,inf,1.0
inf,-0.1234,9.66,3.543,inf,1.0
43360.0,-4.574,1.692,-5.066,43360.0,1.0
inf,-7.07,1.824,6.965,inf,1.0
inf,-8.41,-3.828,1.086,inf,1.0
inf,9.84,-6.227,2.627,inf,1.0
inf,9.56,-3.99,-4.184,inf,1.0
11010.0,-2.66,-1.922,9.08,11010.0,1.0
inf,-4.4,-3.541,0.2252,inf,1.0
inf,6.137,-1.504,1.843,inf,1.0
inf,6.805,-4.42,-4.777,inf,1.0
2090.0,2.256,0.7744,-0.9023,2090.0,1.0
62140.0,4.617,3.764,-3.53,62140.0,1.0
inf,-8.47,-4.645,0.0827,inf,1.0
inf,6.15,3.295,-3.465,inf,1.0
38850.0,2.982,3.44,-7.105,38850.0,1.0
36480.0,4.453,0.996,4.156,36480.0,1.0
inf,-7.453,7.973,3.533,inf,1.0
inf,1.582,6.69,-2.059,inf,1.0
inf,3.963,8.64,5.71,inf,1.0
inf,1.8,-7.13,6.895,inf,1.0
inf,8.34,3.777,-9.125,inf,1.0
inf,9.51,4.98,7.7,inf,1.0
33120.0,3.846,-2.674,2.041,33120.0,1.0
inf,6.992,7.188,1.779,inf,1.0
inf,-3.754,-4.74,1.154,inf,1.0
inf,-2.574,-7.64,3.686,inf,1.0
inf,-6.465,-5.465,9.03,inf,1.0
inf,3.365,-5.746,-8.04,inf,1.0
10910.0,-3.197,4.258,9.57,10910.0,1.0
inf,-1.358,-7.277,7.848,inf,1.0
inf,0.11096,-6.56,3.557,inf,1.0
19200.0,-1.447,-2.604,-6.25,19200.0,1.0
inf,0.5386,5.06,-8.414,inf,1.0
inf,-4.047,-6.41,2.145,inf,1.0
inf,8.05,3.664,-3.842,inf,1.0
inf,1.955,9.195,-4.195,inf,1.0
36260.0,4.547,2.857,1.498,36260.0,1.0
inf,-6.227,-9.87,6.156,inf,1.0
inf,-4.56,6.68,-6.094,inf,1.0
inf,-9.94,6.05,-2.303,inf,1.0
4160.0,-0.2477,0.399,6.598,4160.0,1.0
39140.0,2.574,4.023,-3.418,39140.0,1.0
inf,-5.613,-1.434,1.649,inf,1.0
inf,-0.4094,8.6,-3.818,inf,1.0
inf,-7.66,2.857,6.832,inf,1.0
inf,3.848,-8.79,9.77,inf,1.0
inf,-1.656,-9.56,1.364,inf,1.0
inf,5.664,4.48,2.404,inf,1.0
inf,5.887,-9.914,8.27,inf,1.0
45280.0,4.26,-2.902,5.55,45280.0,1.0
52600.0,4.125,-3.457,1.635,52600.0,1.0
43680.0,-4.656,0.817,-0.3503,43680.0,1.0
inf,-7.242,4.39,-9.48,inf,1.0
inf,9.734,2.41,-5.04,inf,1.0
inf,5.74,-3.117,-9.055,inf,1.0
inf,7.715,6.05,-3.672,inf,1.0
inf,-9.47,-9.76,2.9,inf,1.0
inf,-6.375,-6.625,8.945,inf,1.0
inf,9.64,-9.805,-0.638,inf,1.0
inf,-4.457,7.797,-9.02,inf,1.0
inf,-9.22,-5.83,3.543,inf,1.0
inf,-7.758,5.44,0.3884,inf,1.0
inf,-7.3,-3.701,4.152,inf,1.0
63260.0,-1.474,-5.41,5.305,63260.0,1.0
inf,-1.485,8.766,-3.248,inf,1.0
inf,-3.61,-8.234,-7.67,inf,1.0
inf,-9.86,-6.895,7.945,inf,1.0
30190.0,-1.368,-4.34,2.615,30190.0,1.0
inf,-9.086,-0.9365,1.869,inf,1.0
inf,7.867,-4.137,9.2,inf,1.0
25000.0,-0.149,-4.93,9.31,25000.0,1.0
34800.0,3.818,-0.8975,-9.6,34800.0,1.0
inf,-0.5317,7.14,5.09,inf,1.0
inf,5.676,-8.23,1.729,inf,1.0
inf,6.2,8.11,-6.03,inf,1.0
inf,0.95,-6.766,5.867,inf,1.0
19120.0,3.854,1.028,1.478,19120.0,1.0
inf,-2.268,-8.64,-2.443,inf,1.0
27400.0,2.957,4.36,3.049,27400.0,1.0
49470.0,-4.875,3.395,2.59,49470.0,1.0
inf,-2.676,-6.92,6.42,inf,1.0
inf,-7.49,6.625,3.227,inf,1.0
inf,8.18,8.21,4.387,inf,1.0
inf,-5.582,1.148,8.945,inf,1.0
inf,-5.324,2.926,-9.94,inf,1.0
inf,4.824,-4.918,9.19,inf,1.0
14710.0,-2.85,-3.465,8.445,14710.0,1.0
inf,-6.867,9.67,7.887,inf,1.0
inf,5.793,-5.105,-6.6,inf,1.0
inf,-7.324,6.477,-1.753,inf,1.0
45060.0,4.527,4.266,4.523,45060.0,1.0
inf,2.104,-7.375,8.53,inf,1.0
inf,5.594,-1.163,6.5,inf,1.0
inf,9.68,8.74,6.56,inf,1.0
26340.0,4.34,2.654,8.25,26340.0,1.0
inf,3.965,-4.387,-6.152,inf,1.0
7384.0,-1.007,0.2291,8.61,7384.0,1.0
inf,2.352,-6.617,2.125,inf,1.0
41600.0,1.238,4.562,0.647,41600.0,1.0
inf,6.402,-1.391,9.24,inf,1.0
1140.0,-0.3887,-2.068,6.8,1140.0,1.0
inf,-8.63,2.152,1.308,inf,1.0
inf,-6.133,-9.36,0.1619,inf,1.0
inf,6.332,5.836,-6.71,inf,1.0
inf,-6.32,1.623,3.426,inf,1.0
inf,-8.336,5.414,6.246,inf,1.0
inf,3.71,-6.324,-4.93,inf,1.0
inf,6.867,9.2,6.188,inf,1.0
inf,-0.0838,-7.367,-5.266,inf,1.0
4572.0,2.14,-0.865,-3.254,4572.0,1.0
57380.0,-4.875,-0.1353,-1.239,57380.0,1.0
inf,-0.4636,7.266,4.5,inf,1.0
inf,4.62,-5.4,-5.727,inf,1.0
inf,-7.113,5.062,-1.498,inf,1.0
inf,-4.348,-4.14,-7.348,inf,1.0
inf,4.625,9.945,-4.76,inf,1.0
inf,4.23,4.836,-3.922,inf,1.0
inf,8.39,-8.06,-7.793,inf,1.0
inf,7.484,1.041,5.137,inf,1.0
5824.0,-0.455,-3.957,9.28,5824.0,1.0
inf,5.152,-6.004,4.324,inf,1.0
inf,-7.58,-5.367,-8.39,inf,1.0
inf,-8.38,2.512,6.293,inf,1.0
inf,6.254,1.512,0.3533,inf,1.0
inf,-5.08,-4.297,3.02,inf,1.0
inf,5.1,4.65,2.906,inf,1.0
inf,-5.3,-5.51,-4.75,inf,1.0
26900.0,-3.812,-1.805,4.516,26900.0,1.0
inf,6.445,-1.938,3.82,inf,1.0
inf,-6.152,-0.417,-1.674,inf,1.0
inf,-0.6797,-6.434,3.69,inf,1.0
inf,-7.77,-8.64,9.52,inf,1.0
inf,8.414,7.44,8.89,inf,1.0
inf,8.98,3.367,3.871,inf,1.0
12560.0,3.55,2.695,2.035,12560.0,1.0
inf,-3.18,-9.164,1.342,inf,1.0
56830.0,4.406,-1.561,-8.86,56830.0,1.0
40420.0,-4.22,0.4087,-9.93,40420.0,1.0
inf,9.93,-7.36,-7.746,inf,1.0
inf,-1.5205,8.445,-4.594,inf,1.0
57570.0,-4.582,-2.994,9.305,57570.0,1.0
10720.0,-0.6055,-3.898,5.777,10720.0,1.0
inf,-7.94,-8.83,9.88,inf,1.0
inf,9.44,-9.125,1.153,inf,1.0
47550.0,-4.863,2.361,0.8896,47550.0,1.0
inf,9.5,3.143,4.33,inf,1.0
inf,-6.16,7.973,3.248,inf,1.0
inf,-6.816,2.83,-9.25,inf,1.0
1362.0,1.501,-0.1697,-2.75,1362.0,1.0
inf,-3.13,-9.92,7.742,inf,1.0
32800.0,3.832,3.346,-2.924,32800.0,1.0
inf,-6.938,-9.17,9.35,inf,1.0
inf,8.13,-3.502,-8.51,inf,1.0
46850.0,-1.902,4.59,-0.556,46850.0,1.0
inf,0.878,-8.27,-9.99,inf,1.0
inf,4.93,-5.918,4.055,inf,1.0
inf,-4.22,-8.53,4.31,inf,1.0
inf,3.402,-7.832,-7.26,inf,1.0
inf,3.463,6.57,-6.93,inf,1.0
55230.0,-4.2,-4.17,8.695,55230.0,1.0
inf,-3.875,-6.73,-8.28,inf,1.0
inf,-7.117,-5.11,7.766,inf,1.0
514.0,-0.4553,1.621,4.39,514.0,1.0
14190.0,3.326,0.484,-5.242,14190.0,1.0
inf,-5.58,4.96,-1.394,inf,1.0
inf,7.36,8.38,-1.043,inf,1.0
inf,-7.81,-4.668,-1.635,inf,1.0
inf,-4.637,9.39,-1.168,inf,1.0
inf,-9.95,9.555,-7.742,inf,1.0
768.0,0.1327,-2.385,7.023,768.0,1.0
inf,-0.3457,-9.72,6.812,inf,1.0
6716.0,-0.0848,2.95,1.052,6716.0,1.0
64260.0,-5.234,2.047,4.848,64260.0,1.0
inf,6.562,2.951,3.967,inf,1.0
inf,-1.065,8.3,8.52,inf,1.0
inf,8.17,0.9766,5.023,inf,1.0
inf,-8.62,-1.296,1.66,inf,1.0
