"id","DatesR","P","T","E","Qls","Qmm"
"2248",2004-04-03 15:00:00,0,NA,0.18,7200,0.0281739130434783
"2249",2004-04-03 16:00:00,0,NA,0.15,7187,0.0281230434782609
"2250",2004-04-03 17:00:00,0,NA,0.12,7174,0.0280721739130435
"2251",2004-04-03 18:00:00,0,NA,0.07,7161,0.0280213043478261
"2252",2004-04-03 19:00:00,0,NA,0,7148,0.0279704347826087
"2253",2004-04-03 20:00:00,0,NA,0,7135,0.0279195652173913
"2254",2004-04-03 21:00:00,0,NA,0,7122,0.0278686956521739
"2255",2004-04-03 22:00:00,0,NA,0,7109,0.0278178260869565
"2256",2004-04-03 23:00:00,0,NA,0,7096,0.0277669565217391
"2257",2004-04-04 00:00:00,0,NA,0,7083,0.0277160869565217
"2258",2004-04-04 01:00:00,0,NA,0,7070,0.0276652173913044
"2259",2004-04-04 02:00:00,0,NA,0,7057,0.027614347826087
"2260",2004-04-04 03:00:00,0,NA,0,7044,0.0275634782608696
"2261",2004-04-04 04:00:00,0,NA,0,7019,0.027465652173913
"2262",2004-04-04 05:00:00,0,NA,0,6987,0.0273404347826087
"2263",2004-04-04 06:00:00,0,NA,0,6955,0.0272152173913043
"2264",2004-04-04 07:00:00,0,NA,0.07,6924,0.0270939130434783
"2265",2004-04-04 08:00:00,0,NA,0.12,6892,0.0269686956521739
"2266",2004-04-04 09:00:00,0,NA,0.15,6860,0.0268434782608696
"2267",2004-04-04 10:00:00,0,NA,0.18,6831,0.02673
"2268",2004-04-04 11:00:00,0,NA,0.21,6863,0.0268552173913044
"2269",2004-04-04 12:00:00,0,NA,0.22,6922,0.0270860869565217
"2270",2004-04-04 13:00:00,0,NA,0.22,6982,0.0273208695652174
"2271",2004-04-04 14:00:00,0,NA,0.21,7041,0.0275517391304348
"2272",2004-04-04 15:00:00,0,NA,0.18,6969,0.02727
"2273",2004-04-04 16:00:00,0,NA,0.15,6736,0.0263582608695652
"2274",2004-04-04 17:00:00,0,NA,0.12,6782,0.0265382608695652
"2275",2004-04-04 18:00:00,0,NA,0.07,6834,0.0267417391304348
"2276",2004-04-04 19:00:00,0,NA,0,6826,0.0267104347826087
"2277",2004-04-04 20:00:00,0,NA,0,6814,0.0266634782608696
"2278",2004-04-04 21:00:00,0,NA,0,6802,0.0266165217391304
"2279",2004-04-04 22:00:00,0,NA,0,6790,0.0265695652173913
"2280",2004-04-04 23:00:00,0,NA,0,6779,0.0265265217391304
"2281",2004-04-05 00:00:00,0,NA,0,6767,0.0264795652173913
"2282",2004-04-05 01:00:00,0,NA,0,6755,0.0264326086956522
"2283",2004-04-05 02:00:00,0,NA,0,6744,0.0263895652173913
"2284",2004-04-05 03:00:00,0,NA,0,6732,0.0263426086956522
"2285",2004-04-05 04:00:00,0,NA,0,6720,0.026295652173913
"2286",2004-04-05 05:00:00,0,NA,0,6708,0.0262486956521739
"2287",2004-04-05 06:00:00,0,NA,0,6696,0.0262017391304348
"2288",2004-04-05 07:00:00,0,NA,0.07,6685,0.0261586956521739
"2289",2004-04-05 08:00:00,0,NA,0.12,6673,0.0261117391304348
"2290",2004-04-05 09:00:00,0,NA,0.15,6661,0.0260647826086957
"2291",2004-04-05 10:00:00,0,NA,0.18,6649,0.0260178260869565
"2292",2004-04-05 11:00:00,0,NA,0.21,6638,0.0259747826086957
"2293",2004-04-05 12:00:00,0,NA,0.22,6626,0.0259278260869565
"2294",2004-04-05 13:00:00,0,NA,0.22,6614,0.0258808695652174
"2295",2004-04-05 14:00:00,0,NA,0.21,6621,0.0259082608695652
"2296",2004-04-05 15:00:00,0,NA,0.18,6637,0.0259708695652174
"2297",2004-04-05 16:00:00,0,NA,0.15,6653,0.0260334782608696
"2298",2004-04-05 17:00:00,0,NA,0.12,6669,0.0260960869565217
"2299",2004-04-05 18:00:00,0,NA,0.07,6684,0.0261547826086957
"2300",2004-04-05 19:00:00,0,NA,0,6684,0.0261547826086957
"2301",2004-04-05 20:00:00,0,NA,0,6673,0.0261117391304348
"2302",2004-04-05 21:00:00,0,NA,0,6664,0.0260765217391304
"2303",2004-04-05 22:00:00,0,NA,0,6654,0.0260373913043478
"2304",2004-04-05 23:00:00,0,NA,0,6644,0.0259982608695652
"2305",2004-04-06 00:00:00,0,NA,0,6635,0.0259630434782609
"2306",2004-04-06 01:00:00,0,NA,0,6625,0.0259239130434783
"2307",2004-04-06 02:00:00,0,NA,0,6615,0.0258847826086957
"2308",2004-04-06 03:00:00,0,NA,0,6606,0.0258495652173913
"2309",2004-04-06 04:00:00,0,NA,0,6596,0.0258104347826087
"2310",2004-04-06 05:00:00,0,NA,0,6585,0.0257673913043478
"2311",2004-04-06 06:00:00,0,NA,0,6575,0.0257282608695652
"2312",2004-04-06 07:00:00,0,NA,0.06,6566,0.0256930434782609
"2313",2004-04-06 08:00:00,0,NA,0.1,6556,0.0256539130434783
"2314",2004-04-06 09:00:00,0,NA,0.13,6546,0.0256147826086957
"2315",2004-04-06 10:00:00,0,NA,0.16,6537,0.0255795652173913
"2316",2004-04-06 11:00:00,0,NA,0.18,6527,0.0255404347826087
"2317",2004-04-06 12:00:00,0,NA,0.19,6518,0.0255052173913044
"2318",2004-04-06 13:00:00,0,NA,0.19,6508,0.0254660869565217
"2319",2004-04-06 14:00:00,0,NA,0.18,6498,0.0254269565217391
"2320",2004-04-06 15:00:00,0,NA,0.16,6487,0.0253839130434783
"2321",2004-04-06 16:00:00,0,NA,0.13,6484,0.0253721739130435
"2322",2004-04-06 17:00:00,0,NA,0.1,6497,0.0254230434782609
"2323",2004-04-06 18:00:00,0,NA,0.06,6511,0.0254778260869565
"2324",2004-04-06 19:00:00,0,NA,0,6525,0.0255326086956522
"2325",2004-04-06 20:00:00,0,NA,0,6535,0.0255717391304348
"2326",2004-04-06 21:00:00,0,NA,0,6515,0.0254934782608696
"2327",2004-04-06 22:00:00,0,NA,0,6487,0.0253839130434783
"2328",2004-04-06 23:00:00,0,NA,0,6459,0.025274347826087
"2329",2004-04-07 00:00:00,0,NA,0,6432,0.0251686956521739
"2330",2004-04-07 01:00:00,0,NA,0,6430,0.0251608695652174
"2331",2004-04-07 02:00:00,0,NA,0,6448,0.0252313043478261
"2332",2004-04-07 03:00:00,0,NA,0,6465,0.0252978260869565
"2333",2004-04-07 04:00:00,0,NA,0,6483,0.0253682608695652
"2334",2004-04-07 05:00:00,0,NA,0,6500,0.0254347826086957
"2335",2004-04-07 06:00:00,0,NA,0,6518,0.0255052173913044
"2336",2004-04-07 07:00:00,0,NA,0.05,6535,0.0255717391304348
"2337",2004-04-07 08:00:00,0,NA,0.08,6547,0.0256186956521739
"2338",2004-04-07 09:00:00,0,NA,0.1,6537,0.0255795652173913
"2339",2004-04-07 10:00:00,0,NA,0.13,6527,0.0255404347826087
"2340",2004-04-07 11:00:00,0,NA,0.14,6516,0.0254973913043478
"2341",2004-04-07 12:00:00,0,NA,0.15,6506,0.0254582608695652
"2342",2004-04-07 13:00:00,0,NA,0.15,6495,0.0254152173913044
"2343",2004-04-07 14:00:00,0,NA,0.14,6484,0.0253721739130435
"2344",2004-04-07 15:00:00,0,NA,0.13,6474,0.0253330434782609
"2345",2004-04-07 16:00:00,0,NA,0.1,6463,0.02529
"2346",2004-04-07 17:00:00,0,NA,0.08,6453,0.0252508695652174
"2347",2004-04-07 18:00:00,0,NA,0.05,6442,0.0252078260869565
"2348",2004-04-07 19:00:00,0,NA,0,6432,0.0251686956521739
"2349",2004-04-07 20:00:00,0,NA,0,6421,0.025125652173913
"2350",2004-04-07 21:00:00,0,NA,0,6410,0.0250826086956522
"2351",2004-04-07 22:00:00,0,NA,0,6400,0.0250434782608696
"2352",2004-04-07 23:00:00,0,NA,0,6389,0.0250004347826087
"2353",2004-04-08 00:00:00,0,NA,0,6379,0.0249613043478261
"2354",2004-04-08 01:00:00,0,NA,0,6368,0.0249182608695652
"2355",2004-04-08 02:00:00,0,NA,0,6357,0.0248752173913044
"2356",2004-04-08 03:00:00,0,NA,0,6347,0.0248360869565217
"2357",2004-04-08 04:00:00,0.23,NA,0,6337,0.0247969565217391
"2358",2004-04-08 05:00:00,0.16,NA,0,6326,0.0247539130434783
"2359",2004-04-08 06:00:00,0.12,NA,0,6433,0.0251726086956522
"2360",2004-04-08 07:00:00,0.42,NA,0.05,6681,0.0261430434782609
"2361",2004-04-08 08:00:00,0.3,NA,0.09,6927,0.027105652173913
"2362",2004-04-08 09:00:00,0.22,NA,0.11,7046,0.0275713043478261
"2363",2004-04-08 10:00:00,0.28,NA,0.14,6797,0.0265969565217391
"2364",2004-04-08 11:00:00,0.55,NA,0.15,6552,0.0256382608695652
"2365",2004-04-08 12:00:00,0,NA,0.16,6498,0.0254269565217391
"2366",2004-04-08 13:00:00,0,NA,0.16,6475,0.0253369565217391
"2367",2004-04-08 14:00:00,0,NA,0.15,6452,0.0252469565217391
"2368",2004-04-08 15:00:00,0,NA,0.14,6430,0.0251608695652174
"2369",2004-04-08 16:00:00,0,NA,0.11,6407,0.0250708695652174
"2370",2004-04-08 17:00:00,0,NA,0.09,6385,0.0249847826086956
"2371",2004-04-08 18:00:00,0.01,NA,0.05,6362,0.0248947826086957
"2372",2004-04-08 19:00:00,0.09,NA,0,6340,0.0248086956521739
"2373",2004-04-08 20:00:00,0.07,NA,0,6348,0.02484
"2374",2004-04-08 21:00:00,0.13,NA,0,6382,0.0249730434782609
"2375",2004-04-08 22:00:00,0.01,NA,0,6415,0.0251021739130435
"2376",2004-04-08 23:00:00,0.08,NA,0,6449,0.0252352173913044
"2377",2004-04-09 00:00:00,0.17,NA,0,6482,0.025364347826087
"2378",2004-04-09 01:00:00,0.09,NA,0,6516,0.0254973913043478
"2379",2004-04-09 02:00:00,0.2,NA,0,6549,0.0256265217391304
"2380",2004-04-09 03:00:00,0.33,NA,0,6583,0.0257595652173913
"2381",2004-04-09 04:00:00,0.38,NA,0,6616,0.0258886956521739
"2382",2004-04-09 05:00:00,0.26,NA,0,6650,0.0260217391304348
"2383",2004-04-09 06:00:00,0.76,NA,0,6683,0.0261508695652174
"2384",2004-04-09 07:00:00,0.79,NA,0.07,6716,0.02628
"2385",2004-04-09 08:00:00,0.88,NA,0.12,6749,0.0264091304347826
"2386",2004-04-09 09:00:00,0.72,NA,0.15,6756,0.0264365217391304
"2387",2004-04-09 10:00:00,0.14,NA,0.18,6752,0.0264208695652174
"2388",2004-04-09 11:00:00,0.12,NA,0.21,6747,0.0264013043478261
"2389",2004-04-09 12:00:00,0,NA,0.22,6742,0.0263817391304348
"2390",2004-04-09 13:00:00,0,NA,0.22,6737,0.0263621739130435
"2391",2004-04-09 14:00:00,0,NA,0.21,6732,0.0263426086956522
"2392",2004-04-09 15:00:00,0,NA,0.18,6728,0.0263269565217391
"2393",2004-04-09 16:00:00,0,NA,0.15,6723,0.0263073913043478
"2394",2004-04-09 17:00:00,0,NA,0.12,6718,0.0262878260869565
"2395",2004-04-09 18:00:00,0,NA,0.07,6713,0.0262682608695652
"2396",2004-04-09 19:00:00,0,NA,0,6708,0.0262486956521739
"2397",2004-04-09 20:00:00,0,NA,0,6704,0.0262330434782609
"2398",2004-04-09 21:00:00,0.03,NA,0,6699,0.0262134782608696
"2399",2004-04-09 22:00:00,0.2,NA,0,6694,0.0261939130434783
"2400",2004-04-09 23:00:00,0.04,NA,0,6689,0.026174347826087
"2401",2004-04-10 00:00:00,0.01,NA,0,6684,0.0261547826086957
"2402",2004-04-10 01:00:00,0.04,NA,0,6679,0.0261352173913043
"2403",2004-04-10 02:00:00,0.04,NA,0,6675,0.0261195652173913
"2404",2004-04-10 03:00:00,0.42,NA,0,6670,0.0261
"2405",2004-04-10 04:00:00,0.08,NA,0,6665,0.0260804347826087
"2406",2004-04-10 05:00:00,0.07,NA,0,6660,0.0260608695652174
"2407",2004-04-10 06:00:00,0.08,NA,0,6655,0.0260413043478261
"2408",2004-04-10 07:00:00,0,NA,0.07,6650,0.0260217391304348
"2409",2004-04-10 08:00:00,0.01,NA,0.12,6646,0.0260060869565217
"2410",2004-04-10 09:00:00,0,NA,0.16,6641,0.0259865217391304
"2411",2004-04-10 10:00:00,0,NA,0.19,6636,0.0259669565217391
"2412",2004-04-10 11:00:00,0.22,NA,0.22,6631,0.0259473913043478
"2413",2004-04-10 12:00:00,0.32,NA,0.23,6626,0.0259278260869565
"2414",2004-04-10 13:00:00,0.17,NA,0.23,6621,0.0259082608695652
"2415",2004-04-10 14:00:00,0.26,NA,0.22,6617,0.0258926086956522
"2416",2004-04-10 15:00:00,0.01,NA,0.19,6612,0.0258730434782609
"2417",2004-04-10 16:00:00,0.56,NA,0.16,6607,0.0258534782608696
"2418",2004-04-10 17:00:00,1.38,NA,0.12,6602,0.0258339130434783
"2419",2004-04-10 18:00:00,0,NA,0.07,6597,0.025814347826087
"2420",2004-04-10 19:00:00,0.04,NA,0,6592,0.0257947826086957
"2421",2004-04-10 20:00:00,0,NA,0,6588,0.0257791304347826
"2422",2004-04-10 21:00:00,0.03,NA,0,6582,0.025755652173913
"2423",2004-04-10 22:00:00,0.07,NA,0,6578,0.02574
"2424",2004-04-10 23:00:00,0.03,NA,0,6573,0.0257204347826087
"2425",2004-04-11 00:00:00,0.09,NA,0,6568,0.0257008695652174
"2426",2004-04-11 01:00:00,0.21,NA,0,6563,0.0256813043478261
"2427",2004-04-11 02:00:00,0.23,NA,0,6559,0.025665652173913
"2428",2004-04-11 03:00:00,0.14,NA,0,6553,0.0256421739130435
"2429",2004-04-11 04:00:00,2.39,NA,0,6549,0.0256265217391304
"2430",2004-04-11 05:00:00,2.82,NA,0,6544,0.0256069565217391
"2431",2004-04-11 06:00:00,0.45,NA,0,6578,0.02574
"2432",2004-04-11 07:00:00,0.72,NA,0.06,6723,0.0263073913043478
"2433",2004-04-11 08:00:00,0.3,NA,0.1,6836,0.0267495652173913
"2434",2004-04-11 09:00:00,0.11,NA,0.13,6883,0.0269334782608696
"2435",2004-04-11 10:00:00,0,NA,0.16,6901,0.0270039130434783
"2436",2004-04-11 11:00:00,0.05,NA,0.18,6878,0.0269139130434783
"2437",2004-04-11 12:00:00,0.2,NA,0.19,6856,0.0268278260869565
"2438",2004-04-11 13:00:00,0.26,NA,0.19,6834,0.0267417391304348
"2439",2004-04-11 14:00:00,0.07,NA,0.18,6811,0.0266517391304348
"2440",2004-04-11 15:00:00,0.06,NA,0.16,6789,0.026565652173913
"2441",2004-04-11 16:00:00,0,NA,0.13,6767,0.0264795652173913
"2442",2004-04-11 17:00:00,0,NA,0.1,6744,0.0263895652173913
"2443",2004-04-11 18:00:00,0,NA,0.06,6722,0.0263034782608696
"2444",2004-04-11 19:00:00,0,NA,0,6700,0.0262173913043478
"2445",2004-04-11 20:00:00,0,NA,0,6677,0.0261273913043478
"2446",2004-04-11 21:00:00,0,NA,0,6655,0.0260413043478261
"2447",2004-04-11 22:00:00,0,NA,0,6633,0.0259552173913044
"2448",2004-04-11 23:00:00,0,NA,0,6610,0.0258652173913043
"2449",2004-04-12 00:00:00,0,NA,0,6588,0.0257791304347826
"2450",2004-04-12 01:00:00,0,NA,0,6566,0.0256930434782609
"2451",2004-04-12 02:00:00,0,NA,0,6543,0.0256030434782609
"2452",2004-04-12 03:00:00,0,NA,0,6521,0.0255169565217391
"2453",2004-04-12 04:00:00,0,NA,0,6498,0.0254269565217391
"2454",2004-04-12 05:00:00,0,NA,0,6476,0.0253408695652174
"2455",2004-04-12 06:00:00,0,NA,0,6454,0.0252547826086956
"2456",2004-04-12 07:00:00,0,NA,0.06,6431,0.0251647826086957
"2457",2004-04-12 08:00:00,0,NA,0.11,6409,0.0250786956521739
"2458",2004-04-12 09:00:00,0,NA,0.13,6387,0.0249926086956522
"2459",2004-04-12 10:00:00,0,NA,0.16,6364,0.0249026086956522
"2460",2004-04-12 11:00:00,0,NA,0.19,6342,0.0248165217391304
"2461",2004-04-12 12:00:00,0,NA,0.2,6320,0.0247304347826087
"2462",2004-04-12 13:00:00,0,NA,0.2,6297,0.0246404347826087
"2463",2004-04-12 14:00:00,0,NA,0.19,6275,0.024554347826087
"2464",2004-04-12 15:00:00,0,NA,0.16,6146,0.0240495652173913
"2465",2004-04-12 16:00:00,0,NA,0.13,5821,0.0227778260869565
"2466",2004-04-12 17:00:00,0,NA,0.11,5786,0.0226408695652174
"2467",2004-04-12 18:00:00,0.03,NA,0.06,5849,0.0228873913043478
"2468",2004-04-12 19:00:00,0.03,NA,0,5890,0.0230478260869565
"2469",2004-04-12 20:00:00,0,NA,0,5931,0.0232082608695652
"2470",2004-04-12 21:00:00,0,NA,0,5960,0.0233217391304348
"2471",2004-04-12 22:00:00,0,NA,0,5964,0.0233373913043478
"2472",2004-04-12 23:00:00,0,NA,0,5967,0.0233491304347826
"2473",2004-04-13 00:00:00,0,NA,0,5969,0.0233569565217391
"2474",2004-04-13 01:00:00,0,NA,0,5972,0.0233686956521739
"2475",2004-04-13 02:00:00,0,NA,0,5975,0.0233804347826087
"2476",2004-04-13 03:00:00,0,NA,0,5978,0.0233921739130435
"2477",2004-04-13 04:00:00,0,NA,0,5981,0.0234039130434783
"2478",2004-04-13 05:00:00,0.03,NA,0,5984,0.023415652173913
"2479",2004-04-13 06:00:00,0,NA,0,5987,0.0234273913043478
"2480",2004-04-13 07:00:00,0,NA,0.07,5997,0.0234665217391304
"2481",2004-04-13 08:00:00,0,NA,0.12,6088,0.0238226086956522
"2482",2004-04-13 09:00:00,0,NA,0.15,6202,0.0242686956521739
"2483",2004-04-13 10:00:00,0,NA,0.18,6306,0.024675652173913
"2484",2004-04-13 11:00:00,0,NA,0.21,6315,0.0247108695652174
"2485",2004-04-13 12:00:00,0,NA,0.22,6298,0.024644347826087
"2486",2004-04-13 13:00:00,0.05,NA,0.22,6280,0.0245739130434783
"2487",2004-04-13 14:00:00,0.1,NA,0.21,6263,0.0245073913043478
"2488",2004-04-13 15:00:00,0,NA,0.18,6246,0.0244408695652174
"2489",2004-04-13 16:00:00,0,NA,0.15,6228,0.0243704347826087
"2490",2004-04-13 17:00:00,0,NA,0.12,6211,0.0243039130434783
"2491",2004-04-13 18:00:00,0,NA,0.07,6194,0.0242373913043478
"2492",2004-04-13 19:00:00,0,NA,0,6176,0.0241669565217391
"2493",2004-04-13 20:00:00,0.05,NA,0,6159,0.0241004347826087
"2494",2004-04-13 21:00:00,0.21,NA,0,6142,0.0240339130434783
"2495",2004-04-13 22:00:00,3.03,NA,0,6125,0.0239673913043478
"2496",2004-04-13 23:00:00,1.92,NA,0,6107,0.0238969565217391
"2497",2004-04-14 00:00:00,0.27,NA,0,6090,0.0238304347826087
"2498",2004-04-14 01:00:00,0.01,NA,0,6072,0.02376
"2499",2004-04-14 02:00:00,0,NA,0,6055,0.0236934782608696
"2500",2004-04-14 03:00:00,0,NA,0,6038,0.0236269565217391
"2501",2004-04-14 04:00:00,0,NA,0,6009,0.0235134782608696
"2502",2004-04-14 05:00:00,0,NA,0,5897,0.0230752173913043
"2503",2004-04-14 06:00:00,0,NA,0,5771,0.0225821739130435
"2504",2004-04-14 07:00:00,0,NA,0.06,5543,0.02169
"2505",2004-04-14 08:00:00,0.07,NA,0.1,5243,0.0205160869565217
"2506",2004-04-14 09:00:00,0.02,NA,0.13,5375,0.0210326086956522
"2507",2004-04-14 10:00:00,0,NA,0.16,5553,0.0217291304347826
"2508",2004-04-14 11:00:00,0.01,NA,0.18,5732,0.0224295652173913
"2509",2004-04-14 12:00:00,0,NA,0.19,5911,0.02313
"2510",2004-04-14 13:00:00,0,NA,0.19,6037,0.0236230434782609
"2511",2004-04-14 14:00:00,0,NA,0.18,5990,0.0234391304347826
"2512",2004-04-14 15:00:00,0,NA,0.16,5930,0.023204347826087
"2513",2004-04-14 16:00:00,0,NA,0.13,5906,0.0231104347826087
"2514",2004-04-14 17:00:00,0,NA,0.1,5917,0.0231534782608696
"2515",2004-04-14 18:00:00,0,NA,0.06,5929,0.0232004347826087
"2516",2004-04-14 19:00:00,0,NA,0,5941,0.0232473913043478
"2517",2004-04-14 20:00:00,0,NA,0,5952,0.0232904347826087
"2518",2004-04-14 21:00:00,0,NA,0,5943,0.0232552173913043
"2519",2004-04-14 22:00:00,0,NA,0,5895,0.0230673913043478
"2520",2004-04-14 23:00:00,0,NA,0,5846,0.022875652173913
"2521",2004-04-15 00:00:00,0,NA,0,5797,0.0226839130434783
"2522",2004-04-15 01:00:00,0,NA,0,5748,0.0224921739130435
"2523",2004-04-15 02:00:00,0,NA,0,5699,0.0223004347826087
"2524",2004-04-15 03:00:00,0,NA,0,5572,0.0218034782608696
"2525",2004-04-15 04:00:00,0,NA,0,5038,0.0197139130434783
"2526",2004-04-15 05:00:00,0,NA,0,5356,0.0209582608695652
"2527",2004-04-15 06:00:00,0,NA,0,5539,0.021674347826087
"2528",2004-04-15 07:00:00,0,NA,0.06,5631,0.022034347826087
"2529",2004-04-15 08:00:00,0,NA,0.11,5723,0.022394347826087
"2530",2004-04-15 09:00:00,0,NA,0.13,5816,0.0227582608695652
"2531",2004-04-15 10:00:00,0,NA,0.16,5908,0.0231182608695652
"2532",2004-04-15 11:00:00,0,NA,0.19,6000,0.0234782608695652
"2533",2004-04-15 12:00:00,0,NA,0.2,6092,0.0238382608695652
"2534",2004-04-15 13:00:00,0,NA,0.2,6184,0.0241982608695652
"2535",2004-04-15 14:00:00,0,NA,0.19,6276,0.0245582608695652
"2536",2004-04-15 15:00:00,0,NA,0.16,6267,0.0245230434782609
"2537",2004-04-15 16:00:00,0,NA,0.13,5980,0.0234
"2538",2004-04-15 17:00:00,0,NA,0.11,5717,0.0223708695652174
"2539",2004-04-15 18:00:00,0,NA,0.06,5461,0.0213691304347826
"2540",2004-04-15 19:00:00,0,NA,0,5384,0.0210678260869565
"2541",2004-04-15 20:00:00,0,NA,0,5406,0.0211539130434783
"2542",2004-04-15 21:00:00,0,NA,0,5428,0.02124
"2543",2004-04-15 22:00:00,0,NA,0,5449,0.0213221739130435
"2544",2004-04-15 23:00:00,0,NA,0,5471,0.0214082608695652
"2545",2004-04-16 00:00:00,0,NA,0,5492,0.0214904347826087
"2546",2004-04-16 01:00:00,0,NA,0,5514,0.0215765217391304
"2547",2004-04-16 02:00:00,0,NA,0,5535,0.0216586956521739
"2548",2004-04-16 03:00:00,0,NA,0,5557,0.0217447826086957
"2549",2004-04-16 04:00:00,0,NA,0,5579,0.0218308695652174
"2550",2004-04-16 05:00:00,0,NA,0,5600,0.0219130434782609
"2551",2004-04-16 06:00:00,0,NA,0,5622,0.0219991304347826
"2552",2004-04-16 07:00:00,0,NA,0.06,5650,0.0221086956521739
"2553",2004-04-16 08:00:00,0,NA,0.11,5907,0.023114347826087
"2554",2004-04-16 09:00:00,0,NA,0.14,6052,0.0236817391304348
"2555",2004-04-16 10:00:00,0,NA,0.17,5976,0.023384347826087
"2556",2004-04-16 11:00:00,0,NA,0.2,5899,0.0230830434782609
"2557",2004-04-16 12:00:00,0,NA,0.21,5823,0.0227856521739131
"2558",2004-04-16 13:00:00,0,NA,0.21,5747,0.0224882608695652
"2559",2004-04-16 14:00:00,0,NA,0.2,5646,0.0220930434782609
"2560",2004-04-16 15:00:00,0,NA,0.17,4987,0.019514347826087
"2561",2004-04-16 16:00:00,0,NA,0.14,4815,0.0188413043478261
"2562",2004-04-16 17:00:00,0,NA,0.11,5062,0.0198078260869565
"2563",2004-04-16 18:00:00,0,NA,0.06,5172,0.0202382608695652
"2564",2004-04-16 19:00:00,0,NA,0,5217,0.020414347826087
"2565",2004-04-16 20:00:00,0,NA,0,5261,0.0205865217391304
"2566",2004-04-16 21:00:00,0,NA,0,5306,0.0207626086956522
"2567",2004-04-16 22:00:00,0,NA,0,5350,0.0209347826086957
"2568",2004-04-16 23:00:00,0,NA,0,5394,0.0211069565217391
"2569",2004-04-17 00:00:00,0,NA,0,5439,0.0212830434782609
"2570",2004-04-17 01:00:00,0,NA,0,5483,0.0214552173913043
"2571",2004-04-17 02:00:00,0,NA,0,5528,0.0216313043478261
"2572",2004-04-17 03:00:00,0,NA,0,5572,0.0218034782608696
"2573",2004-04-17 04:00:00,0,NA,0,5617,0.0219795652173913
"2574",2004-04-17 05:00:00,0,NA,0,5661,0.0221517391304348
"2575",2004-04-17 06:00:00,0,NA,0,5706,0.0223278260869565
"2576",2004-04-17 07:00:00,0,NA,0.05,5785,0.0226369565217391
"2577",2004-04-17 08:00:00,0.07,NA,0.09,6078,0.0237834782608696
"2578",2004-04-17 09:00:00,1.25,NA,0.12,6406,0.0250669565217391
"2579",2004-04-17 10:00:00,2.42,NA,0.15,6734,0.0263504347826087
"2580",2004-04-17 11:00:00,4.43,NA,0.16,7062,0.0276339130434783
"2581",2004-04-17 12:00:00,5.88,NA,0.18,7390,0.0289173913043478
"2582",2004-04-17 13:00:00,6.33,NA,0.18,7718,0.0302008695652174
"2583",2004-04-17 14:00:00,5.82,NA,0.16,8217,0.0321534782608696
"2584",2004-04-17 15:00:00,8.18,NA,0.15,9118,0.0356791304347826
"2585",2004-04-17 16:00:00,5.29,NA,0.12,11669,0.0456613043478261
"2586",2004-04-17 17:00:00,2.72,NA,0.09,20197,0.0790317391304348
"2587",2004-04-17 18:00:00,1.34,NA,0.05,29855,0.116823913043478
"2588",2004-04-17 19:00:00,0.42,NA,0,37847,0.148096956521739
"2589",2004-04-17 20:00:00,0.05,NA,0,45645,0.178610869565217
"2590",2004-04-17 21:00:00,0,NA,0,53442,0.209120869565217
"2591",2004-04-17 22:00:00,0,NA,0,59002,0.230877391304348
"2592",2004-04-17 23:00:00,0.02,NA,0,57992,0.226925217391304
"2593",2004-04-18 00:00:00,0,NA,0,55732,0.218081739130435
"2594",2004-04-18 01:00:00,0,NA,0,53667,0.210001304347826
"2595",2004-04-18 02:00:00,0.03,NA,0,51721,0.20238652173913
"2596",2004-04-18 03:00:00,0,NA,0,49774,0.194767826086957
"2597",2004-04-18 04:00:00,0,NA,0,47828,0.187153043478261
"2598",2004-04-18 05:00:00,0,NA,0,45882,0.179538260869565
"2599",2004-04-18 06:00:00,0.03,NA,0,43997,0.172162173913043
"2600",2004-04-18 07:00:00,0,NA,0.05,42437,0.166057826086957
"2601",2004-04-18 08:00:00,0,NA,0.09,40925,0.160141304347826
"2602",2004-04-18 09:00:00,0,NA,0.12,39412,0.154220869565217
"2603",2004-04-18 10:00:00,1.29,NA,0.15,38026,0.148797391304348
"2604",2004-04-18 11:00:00,2.81,NA,0.16,37395,0.146328260869565
"2605",2004-04-18 12:00:00,3.49,NA,0.18,36889,0.144348260869565
"2606",2004-04-18 13:00:00,2.62,NA,0.18,36583,0.143150869565217
"2607",2004-04-18 14:00:00,3.98,NA,0.16,38857,0.152049130434783
"2608",2004-04-18 15:00:00,4.65,NA,0.15,43421,0.169908260869565
"2609",2004-04-18 16:00:00,4.64,NA,0.12,53946,0.211093043478261
"2610",2004-04-18 17:00:00,9.43,NA,0.09,85771,0.335625652173913
"2611",2004-04-18 18:00:00,3.77,NA,0.05,144199,0.564256956521739
"2612",2004-04-18 19:00:00,1.41,NA,0,216000,0.845217391304348
"2613",2004-04-18 20:00:00,0.36,NA,0,278667,1.09043608695652
